MANCODIGO,SITP_Count
004528016,68
004594027,54
004604007,76
004579051,77
004637014,59
004597033,70
004569022,72
004602022,19
004533067,93
004533074,93
004579088,75
004616042,33
004538084,41
004641071,58
004641070,56
004513043,6
004513016,6
004637077,54
006217036,22
001415025,48
002404042,59
004546073,51
004587013,65
004553039,62
004573001,36
004569006,79
004561031,13
004546011,44
004513049,8
004539081,75
004641007,46
004632004,56
004587003,58
004587019,63
004597061,26
004604071,59
004637017,55
001305072,72
004578018,88
004547001,102
004604089,59
004529042,55
004528077,83
004569058,60
004595066,66
004598039,69
004616045,28
004638035,33
004579038,74
004553065,56
004552018,43
004520080,63
004597035,63
004528022,74
004528024,74
004528043,74
004528045,69
004528004,71
004528054,70
004638027,36
004538006,39
004552045,46
004628021,63
004524036,81
205322027,6
004573053,53
004527047,54
004525039,96
004637054,53
004625053,42
008507053,63
004631064,50
004625098,36
004625071,40
004553040,62
004521022,38
004538018,40
001320028,47
001325016,25
002441086,35
004594090,44
002525049,38
004637013,60
004573094,58
004599008,39
004592019,61
004633075,35
004587004,55
004587025,56
004623006,24
004642061,48
004569018,71
004579052,78
004637082,50
004589045,60
004519022,71
004641048,49
004573003,31
004569010,80
004637095,58
004634058,26
004528049,84
004550037,55
004579093,75
006507018,63
004641079,36
004641041,46
004641064,39
004634064,33
004587053,69
004637015,59
006409084,108
004595054,63
004568051,95
004552056,52
004633006,30
004522024,61
004546036,42
004550031,53
004580017,69
004550005,57
004586064,90
004595072,62
004586055,93
004520076,61
004527040,70
004519062,66
004595059,57
004528025,88
004586020,78
004533041,90
004533042,90
004595061,61
004595002,69
004635008,41
004637022,59
004637031,52
004637032,52
002525098,50
004633004,32
205316047,28
004595097,71
004573068,56
205308002,30
004550089,78
004625048,40
004520028,62
004520024,63
004616021,53
004638017,57
004550038,55
004553070,42
004579081,78
004597043,46
004625089,33
004519063,69
004593083,58
004589031,66
004546005,44
004595087,69
004597009,39
004528060,84
004637063,55
004622033,59
004550034,65
004593021,49
002507013,40
004520097,62
004641067,37
004529019,47
004513021,6
004533047,99
004533055,93
004533057,92
004593084,62
004641052,60
004533054,96
004568027,69
004522077,67
004641003,57
004593031,51
004595008,66
004553010,43
004550071,49
004539003,89
004634049,26
004528018,82
004528003,76
004638034,32
004634006,42
004539056,77
004528020,73
004528029,71
004594093,41
004528012,68
004552012,41
004635020,45
004637055,54
004587089,60
001102002,62
001102023,64
001102047,64
004632009,50
004630001,56
004604030,64
004604059,73
004616076,46
004616035,42
004579056,72
004520072,66
004583054,70
004633047,45
004594033,60
004587038,63
004522036,72
004587088,57
004539053,72
004550090,78
004637088,49
004550083,43
004604048,64
004589050,60
205319002,47
004538075,58
004633098,49
004623072,31
004633077,33
004568024,70
004575047,67
004568030,65
004568019,66
004519033,74
004589089,57
004524038,83
004533035,83
004628023,60
004553017,42
205322014,2
004642095,54
004635017,47
004538020,41
009255027,29
004527054,60
004625035,37
004628029,64
004539026,78
205322006,36
009255028,29
205322023,6
001412021,44
008315049,48
008315012,54
004637005,54
004546029,52
004522007,69
004595010,64
004616036,41
205319024,55
001110010,58
001305004,60
001305070,61
001305071,66
004637036,54
004637037,56
004539047,72
004637007,53
004524075,93
004637041,57
004637043,56
004604044,63
004539070,64
004538011,39
004561035,37
004546043,44
004553027,54
004616067,30
004524061,84
004630037,49
004529023,45
004528057,81
004522013,64
004616008,40
004526032,63
004587036,56
004533087,89
004522008,65
004593006,67
004520011,74
004594060,45
205322016,5
004526055,58
004573074,58
004528053,65
004622045,64
004622031,61
004579087,75
004625077,33
205319006,43
004579086,80
004529026,53
004595011,63
004569003,77
004573076,58
004625002,40
004546040,42
004641018,38
004633097,50
004521033,52
004593041,64
004594078,47
004633064,33
004569002,76
004598011,62
004599013,30
004539010,80
004599019,53
004567091,50
004577006,1
004520086,66
004522009,64
004631032,53
004597003,70
004579006,76
004616003,48
004546072,46
004553080,45
004638018,61
004522019,70
004522026,63
004522038,64
004522039,65
004522047,67
004522089,71
004604088,63
205319021,27
004579024,74
205320037,32
004641013,46
004641078,40
004520040,62
004587007,66
004521024,44
004522088,69
004539005,93
004519051,78
004570034,68
004588002,87
004528001,72
004553037,63
004546018,46
004568001,69
004568004,68
004587093,63
004570027,68
004520005,64
004528033,73
004622011,59
004637050,57
004597034,58
004623016,29
004623042,38
004623038,29
004580013,66
004637079,85
004567089,51
004633020,48
004625010,39
004630036,52
004529041,53
004538079,66
004524031,52
004550018,53
004526065,59
004522083,72
004546061,48
004593013,64
004638005,42
004553033,60
004568014,62
004524051,87
004622044,63
004561063,22
004567079,39
004625080,41
004605034,75
004567083,35
004567055,33
004631091,56
004598013,63
004625003,48
004616048,38
004538071,58
004641040,50
004642015,48
004641025,37
004575041,88
004552019,57
004642079,64
004528034,92
004526033,61
004522079,69
004593042,61
004589088,60
004567084,35
004519038,68
004638022,42
004642049,66
004642065,54
004623054,38
004533097,92
004569016,78
004569019,74
004595075,64
004533066,95
004604012,71
004527056,54
004642051,67
004521095,49
004604033,62
004533062,94
004550088,76
004616014,44
004561044,31
004538086,45
004538033,52
004538045,45
004546065,48
004637021,58
004632030,57
004591010,64
004598037,75
004522027,63
004522054,66
004570041,68
004570040,69
004583049,81
004583005,67
004583006,69
004567053,38
004637072,58
004573020,60
004546081,77
004594089,47
004599005,30
004569032,69
004546059,41
004519072,81
004631030,48
004622019,62
004529022,45
004604069,59
004604072,61
004633083,36
004631011,27
004631029,48
004631017,28
004634066,35
004604049,67
004642078,68
004631057,48
004643074,28
004553066,53
004553072,43
004553021,63
004533024,101
004522044,67
004519004,70
004521034,49
004533060,93
004633056,42
004583014,73
004528038,75
004634056,21
004553062,62
004528030,70
004550042,71
004552009,80
004638001,56
004594055,52
004519097,80
004616044,29
004538049,43
004538051,43
004538052,43
004631059,50
004553067,52
004642016,47
004633058,40
205319016,36
205322013,14
004586032,87
004637092,49
004561028,33
004561030,34
004595003,63
004634059,27
004625039,37
004625040,37
004567081,33
004553076,42
004630032,46
004630040,56
004630003,57
004546044,47
004637034,59
004580022,68
004591011,68
004604091,58
004546050,46
004624004,12
004552001,63
004522082,68
004616047,35
004513044,6
004513001,22
004573095,59
004569065,63
004593067,69
004569055,68
004588056,79
004588019,75
004553028,48
004519028,71
004569025,74
004637097,58
004519045,64
004633037,46
004597039,54
004631045,50
004631013,27
004591015,66
004633013,38
004633018,48
004579009,80
004579017,70
004529021,46
004539087,45
004539074,69
004539092,73
004604093,65
004519007,75
004550028,58
004622051,63
004641037,52
004528055,84
004579042,79
004587002,61
004579053,71
004579015,70
004568028,73
004587090,59
004550053,66
004597052,40
004597050,40
004569040,65
004597045,46
004550046,71
004550047,65
004604078,61
004538007,39
004538048,47
004622008,66
004625069,32
009222019,27
004633089,37
004634047,22
004643005,23
004623078,33
004519058,78
004599016,48
205308095,8
004645096,9
002595056,7
004570047,88
004641068,58
004616005,41
004592005,64
004592015,62
004519089,73
004520027,61
004310028,71
001315033,48
004604064,67
004593035,51
004527003,48
004604054,72
004604037,65
004641012,46
004593025,53
004632016,53
004583050,69
004583052,74
004539095,82
004643080,28
004643083,40
004523029,75
004522087,67
004533040,88
004523040,82
004523080,76
004528052,67
004527009,49
004546071,54
004520029,58
004519006,76
004597059,31
004569007,78
004561050,17
004524016,85
004643084,28
004633072,40
004587024,58
004561057,26
004539028,76
004552063,39
004538056,45
004591012,76
004595062,62
004597030,35
004546003,41
004546004,44
004633030,50
004595017,62
004604019,73
004604021,80
004604022,69
004604028,61
004597084,41
009222046,24
004521040,50
004527019,46
004593030,53
004552052,41
004633060,39
004625014,38
004513089,39
004527013,57
004622009,53
004575005,52
004529048,56
004520069,66
004587033,64
004587040,66
004598033,77
004539073,73
004519055,73
004631037,56
004631014,27
004631049,54
004637062,55
004637073,58
004604082,58
004602088,28
004553034,58
004631036,58
004631056,50
004616028,41
004631005,28
004637085,51
004552057,55
004524042,83
004524070,82
004528051,80
004586053,91
004642072,47
004533063,86
004519095,69
004580011,67
004580046,61
004579055,73
004592003,66
004550012,54
004561041,38
004631068,52
004594025,56
004594017,51
004533065,87
004533025,85
004635099,49
004628011,62
004587027,55
004519047,62
004604073,61
004550054,81
004528058,64
004519012,73
004580076,68
004623066,36
004579078,72
004561022,27
004594053,52
004625059,34
004594091,44
004553064,58
004546060,47
004622007,61
004522093,73
004593080,60
004579013,75
004637046,55
004561026,34
004633003,30
004567056,34
004623008,29
004567022,49
004567025,53
004567030,53
004588008,77
004593008,66
004550048,85
004594041,56
004550032,61
004550008,52
004550006,62
004550013,61
004520036,65
004625087,34
004579003,77
004524029,65
004630006,55
004641076,49
004622040,57
004604063,74
004519048,64
004520089,65
004593020,62
004533073,81
004579011,71
004567036,51
004567037,51
004567049,36
004528002,77
004550021,56
004546075,38
004575009,59
004575046,67
004569073,61
004527051,62
004527055,53
004604094,60
004580037,66
004633092,39
004616026,46
004635006,43
004593088,53
004625094,42
004623004,27
004625095,39
004625093,39
004552093,43
004552090,46
004597006,67
004546019,46
004552010,72
004521028,68
004595064,63
004550095,67
004527030,61
004527038,59
004546008,47
004519040,61
004519050,63
004641021,52
004561015,36
004579098,82
004642001,84
004641011,53
004632019,51
004567019,51
004632005,53
004632012,52
004632007,51
004538046,43
004588027,78
004588017,77
004588009,78
004588010,74
004593092,56
004550065,63
004552095,39
004616038,42
004538040,45
004579068,69
004586091,97
004569048,65
004570021,77
004570013,75
004570049,96
004642068,46
004597067,29
004641017,44
004569023,71
004524048,92
004538036,57
004587087,61
004546076,39
004524071,65
004550039,75
205322007,33
004579080,78
004539016,72
004550014,60
004623051,38
004570015,71
004524027,85
004586005,81
004519052,76
004522040,65
004595015,73
004522046,65
004522049,64
004641054,57
004524024,78
004523084,81
004523023,86
004524025,84
004622046,59
004592014,58
004622058,55
004569021,71
004580001,64
004580002,63
004550072,48
004586007,88
004587037,59
004632011,52
004546010,46
004521015,43
004521086,44
004569045,68
004638007,60
205320014,36
004573073,54
004595076,58
004528074,83
004546038,41
004519086,69
004588038,76
004533043,92
004513003,18
004513045,6
004641031,56
004569054,64
004579020,75
004579022,71
004588014,78
004588011,79
004588013,78
004561029,32
004593085,59
004638006,44
004552021,49
004567017,36
004533008,86
004519077,72
004567052,36
004550043,67
004570020,69
004529024,47
004553006,49
004553007,47
004552055,44
004520095,61
004642012,56
004642077,67
004604010,70
004594050,61
004580003,61
004546001,42
004642070,54
004642076,59
004642080,55
004642018,48
004642019,49
004580016,68
004513041,6
004587080,72
004587031,56
004583007,67
004533006,85
004580004,63
004630038,26
004561053,14
004533012,90
004625009,39
004593075,66
004593079,70
004641056,63
004593086,58
205318040,9
004550051,71
004633021,50
004528009,80
004633001,30
004579044,80
004595063,67
004634054,20
004593018,62
004561039,36
004630013,56
004630012,56
004533050,97
004599022,51
004519085,69
004587032,67
004594046,59
004533072,91
004625034,38
004529076,108
004567058,33
004567086,33
004520038,61
004591008,81
004622018,59
004552049,41
004595050,70
004521016,43
004553014,65
004630035,39
004539063,71
004579036,69
004588018,76
004522020,70
004588021,77
004569075,72
004533044,93
004553046,56
004631003,45
004637001,54
004520043,64
004552005,67
004597058,33
004519067,67
004586004,84
004586014,86
004524018,72
004523085,87
004520075,62
004579019,73
004550078,45
004550052,71
004625091,33
004539037,77
004579007,79
004539041,78
004586046,94
004637024,51
004520023,61
004553063,68
004539034,69
004539035,71
004552058,60
004622096,56
004631058,51
004519020,69
004519021,68
004524044,87
004569049,64
004522056,72
004522074,69
004550076,53
004522017,68
004632021,52
004632006,52
004632018,51
004632024,51
004550055,40
004520077,63
004625032,37
004630030,56
004589099,63
004533081,81
004604009,76
004604075,58
004604084,62
004604001,69
004631035,61
004538002,46
004595026,71
004546032,40
004586012,86
004616004,41
004631010,28
004631061,51
004579023,74
004624006,11
004622014,64
004579050,75
004579031,70
004579037,68
004579043,79
004579065,71
004513026,8
004604046,64
004635009,40
004623021,13
004550049,84
004520082,62
004533005,83
004597064,35
004573078,50
004527032,57
004527035,56
004635018,47
205308091,15
004538081,45
004546024,47
004550069,77
004597055,38
205322025,8
004642064,47
004524080,75
004552008,67
004552011,68
004529039,50
004529050,54
004533004,81
004522018,68
004522021,70
004527001,46
004580005,62
004580006,61
004580008,66
004580010,68
004622065,50
004622067,48
004622068,44
004622073,49
004622074,49
004569057,62
004622061,56
004631048,54
004622064,48
004643009,17
004602002,53
205320027,23
004602028,22
205308089,18
004573065,36
004522041,64
004630007,46
004550019,65
004594039,56
004546056,49
004638002,57
004579094,71
004634050,29
004513009,18
004595019,67
004625030,36
004588020,75
004588023,76
004588026,78
004573092,54
004573088,55
004579083,77
004622057,55
004552053,43
004594030,58
004633049,44
004539002,91
004524004,84
004579008,77
004604038,69
004533026,78
004519099,78
004637098,49
004533028,76
004539094,89
205318037,9
004631041,53
004631033,50
004538034,54
004538035,57
004538037,54
205319020,22
004570011,78
004519049,66
004519046,66
004586039,98
004520032,63
004641038,51
004604047,65
004538067,55
004597031,35
004580028,70
004528035,83
004638020,55
004638015,56
004552046,40
004633082,40
004533061,86
004637018,53
004597038,51
004642005,46
004579074,73
004552048,39
004641066,37
004643072,38
004580074,67
004550002,32
004623071,31
004573011,36
004634043,19
004539084,67
004633050,45
004539036,73
004593071,65
004641028,39
004533038,90
004546012,44
004553056,58
004539051,79
004641061,54
004546023,53
004546080,58
004550029,53
004553044,58
006313041,57
006110013,60
004542023,79
002615033,49
003215030,58
004631016,28
004604080,59
004616046,32
004641044,53
004631039,58
004631001,41
004631047,57
004631050,50
004580072,64
004604096,80
004533027,77
004524073,90
004528075,63
